id,implementation_status,implementation_reason,implementation_type,code_module,required_inputs,verification_status,implementation_source_basis,pending_blocker_type,专业类别,中文名称,英文名称,来源/指南,来源链接
CALC-1064,pending_formula_or_rule_implementation,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.",markdown_or_data_table_until_source_complete,,structured pathway logic and versioned guideline rules,metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,guideline_pathway,影像适宜性与检查路径扩展,脂肪肝影像偶发提示随访管理建议,Incidental Hepatic Steatosis Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems
CALC-1065,pending_formula_or_rule_implementation,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.",markdown_or_data_table_until_source_complete,,structured pathway logic and versioned guideline rules,metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,guideline_pathway,影像适宜性与检查路径扩展,肾积水偶发发现随访管理建议,Incidental Hydronephrosis Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems
CALC-1066,pending_formula_or_rule_implementation,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.",markdown_or_data_table_until_source_complete,,structured pathway logic and versioned guideline rules,metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,guideline_pathway,影像适宜性与检查路径扩展,膀胱壁增厚偶发发现随访管理建议,Incidental Bladder Wall Thickening Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems
CALC-1067,pending_formula_or_rule_implementation,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.",markdown_or_data_table_until_source_complete,,structured pathway logic and versioned guideline rules,metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,guideline_pathway,影像适宜性与检查路径扩展,肠壁增厚偶发发现随访管理建议,Incidental Bowel Wall Thickening Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems
CALC-1068,pending_formula_or_rule_implementation,"ACR imaging appropriateness/incidental-finding entries are rating-table or pathway rules, not single equations; implement as guideline rule tables only after extracting scenario-specific tables from ACR narrative/rating PDFs.",markdown_or_data_table_until_source_complete,,structured pathway logic and versioned guideline rules,metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,guideline_pathway,影像适宜性与检查路径扩展,腹膜结节偶发发现随访管理建议,Incidental Peritoneal Nodule Follow-up Recommendation Support,ACR Incidental Findings / Specialty Consensus,https://www.acr.org/Clinical-Resources/Reporting-and-Data-Systems
CALC-1069,pending_formula_or_rule_implementation,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",markdown_or_data_table_until_source_complete,,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,drug_rule,临床药理、药物剂量与TDM扩展,地高辛剂量和浓度解释,Digoxin Dose and Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/
CALC-1070,implemented,formula logic is linked in Python registry,python_executable,clinical_calculators.calculators.common.clinical_pharmacology_more,measured_total_phenytoin_mcg_ml; albumin_g_dl; renal_failure,unit_tests_and_registry_smoke,external source and formula details represented in registry metadata,,临床药理、药物剂量与TDM扩展,苯妥英校正浓度,Corrected Phenytoin Level,Phenytoin correction calculator,https://www.mdcalc.com/calc/2471/phenytoin-dilantin-correction-calculator
CALC-1071,pending_formula_or_rule_implementation,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",markdown_or_data_table_until_source_complete,,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,drug_rule,临床药理、药物剂量与TDM扩展,丙戊酸游离浓度风险解释,Valproate Free Level Risk Support,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/
CALC-1072,pending_formula_or_rule_implementation,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",markdown_or_data_table_until_source_complete,,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,drug_rule,临床药理、药物剂量与TDM扩展,卡马西平浓度解释,Carbamazepine Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/
CALC-1073,pending_formula_or_rule_implementation,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",markdown_or_data_table_until_source_complete,,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,drug_rule,临床药理、药物剂量与TDM扩展,茶碱浓度解释,Theophylline Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/
CALC-1074,pending_formula_or_rule_implementation,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",markdown_or_data_table_until_source_complete,,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,drug_rule,临床药理、药物剂量与TDM扩展,他克莫司谷浓度解释,Tacrolimus Trough Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/
CALC-1075,pending_formula_or_rule_implementation,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",markdown_or_data_table_until_source_complete,,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,drug_rule,临床药理、药物剂量与TDM扩展,环孢素浓度解释,Cyclosporine Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/
CALC-1076,pending_formula_or_rule_implementation,"Medication/TDM/pharmacogenomic rows require drug-specific label/guideline rules, target ranges, patient context, and versioning; external sources can supply rules but not one universal formula.",markdown_or_data_table_until_source_complete,,"drug-specific dosing/TDM rules, monitoring conditions, and safety constraints",metadata_self_check_only,external source metadata is present but executable formula/rule still requires audit,drug_rule,临床药理、药物剂量与TDM扩展,西罗莫司浓度解释,Sirolimus Level Interpretation,CPIC / Lexicomp-style institutional dosing / TDM guidance,https://cpicpgx.org/guidelines/
