id,专业类别,中文名称,英文名称,来源/指南,来源链接,formula_feasibility,reason_if_not_directly_implemented,next_action,registry_status,pending_blocker_type,data_needed_for_code,suggested_implementation_artifact
CALC-1119,公共卫生、预防医学与筛查扩展,围产期抑郁筛查,Perinatal Depression Screening Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1120,公共卫生、预防医学与筛查扩展,亲密伴侣暴力筛查,Intimate Partner Violence Screening Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1121,公共卫生、预防医学与筛查扩展,HIV筛查资格核对,HIV Screening Eligibility Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1122,公共卫生、预防医学与筛查扩展,HCV筛查资格核对,HCV Screening Eligibility Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1123,公共卫生、预防医学与筛查扩展,HBV筛查资格核对,HBV Screening Eligibility Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1124,公共卫生、预防医学与筛查扩展,潜伏结核筛查资格核对,Latent TB Screening Eligibility Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1125,公共卫生、预防医学与筛查扩展,宫颈癌筛查间隔,Cervical Cancer Screening Interval,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1126,公共卫生、预防医学与筛查扩展,结直肠癌筛查间隔,Colorectal Cancer Screening Interval,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1127,公共卫生、预防医学与筛查扩展,肺癌低剂量CT筛查资格,Lung Cancer LDCT Screening Eligibility,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1128,公共卫生、预防医学与筛查扩展,乳腺癌筛查间隔,Breast Cancer Screening Interval,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1129,公共卫生、预防医学与筛查扩展,前列腺癌筛查讨论资格,Prostate Cancer Screening Discussion Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1130,公共卫生、预防医学与筛查扩展,新生儿筛查项目核对,Newborn Screening Panel Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1131,公共卫生、预防医学与筛查扩展,儿童孤独症筛查时间点,Autism Screening Timing Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1132,公共卫生、预防医学与筛查扩展,儿童发育筛查时间点,Developmental Screening Timing Support,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1133,公共卫生、预防医学与筛查扩展,跌倒风险年度筛查,Annual Fall Risk Screening,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
CALC-1134,公共卫生、预防医学与筛查扩展,用药多重用药风险筛查,Polypharmacy Risk Screening,USPSTF / CDC / ACIP / specialty society recommendations,https://www.uspreventiveservicestaskforce.org/,not_formula_prevention_guideline,"Public-health screening or vaccine rows are eligibility/interval guidelines; implement as date/risk-factor rules after guideline-specific extraction, not as numeric formulas.",build eligibility/interval rule engine with guideline dates and exceptions,pending_formula_or_rule_implementation,prevention_guideline,age/risk eligibility logic and versioned recommendation details,markdown_or_data_table_until_source_complete
